title,year,month,url,keyword
"Republicans Push Trump Immigration Plan, Seeking to Corner Democrats on Shutdown",2019,01,https://www.nytimes.com/2019/01/20/us/politics/trump-government-shutdown-democrats-pence.html,"United States Politics and Government, Illegal Immigration, Shutdowns (Institutional), Deferred Action for Childhood Arrivals, Border Barriers, Democratic Party, Senate, Pence, Mike, Trump, Donald J, Pelosi, Nancy, Schumer, Charles E, McConnell, Mitch"
"Winter�s One-Two Punch: Behind the Storm, a Dangerous Flash Freeze",2019,01,https://www.nytimes.com/2019/01/20/us/winter-storm-flash-freeze.html,"Power Failures and Blackouts, Snow and Snowstorms, Ice, Connecticut, East Coast (US), Midwestern States (US), New England States (US)"
Drama Book Shop Hosts Its Final Event Before Closing,2019,01,https://www.nytimes.com/2019/01/20/theater/drama-book-shop-closing.html,"Theater, Drama Book Shop (Manhattan, NY), Baker, Annie, Herzog, Amy, Mary Jane (Play), The Antipodes (Play)"
Politics and the L Train,2019,01,https://www.nytimes.com/2019/01/20/opinion/letters/l-train-subway-new-york-city.html,"Metropolitan Transportation Authority, New York City"
Buffy the Vampire Slayer Returns to High School in New Comic Books,2019,01,https://www.nytimes.com/2019/01/20/arts/design/buffy-the-vampire-slayer-new-comic-book.html,"Comic Books and Strips, Buffy the Vampire Slayer (TV Program), Movies, Whedon, Joss, Boom Studios, Bellaire, Jordie, Schaefer, Jeanine"
�Green Book� Wins PGA Award and Has Best Picture in Sight,2019,01,https://www.nytimes.com/2019/01/20/movies/green-book-producers-guild.html,"Movies, Academy Awards (Oscars), Producers Guild of America, Ali, Mahershala (1974- ), Farrelly, Peter, Mortensen, Viggo, Green Book (Movie)"
Harvey Weinstein Is in the Market for a �Dream Team� Defense,2019,01,https://www.nytimes.com/2019/01/20/nyregion/harvey-weinstein-lawyer-ben-brafman.html,"Weinstein, Harvey, Sex Crimes, Brafman, Benjamin, Evans, Lucia, Legal Profession"
Review: Esa-Pekka Salonen Takes a Bow in San Francisco,2019,01,https://www.nytimes.com/2019/01/20/arts/music/review-esa-pekka-salonen-san-francisco.html,"Classical Music, San Francisco Symphony, Salonen, Esa-Pekka, Thomas, Michael Tilson, Metacosmos (Musical Work), Also Sprach Zarathustra (Musical Work)"
A Lack of Respect for the Working Class in America Today,2019,01,https://www.nytimes.com/2019/01/20/opinion/letters/working-class.html,"Labor and Jobs, Corporate Social Responsibility"
"Moscow Skyscraper Talks Continued Through �the Day I Won,� Trump Is Said to Acknowledge",2019,01,https://www.nytimes.com/2019/01/20/us/politics/trump-tower-moscow-cohen-giuliani.html,"Presidential Election of 2016, Russian Interference in 2016 US Elections and Ties to Trump Associates, Trump, Donald J, Sater, Felix H, Cohen, Michael D (1966- ), United States Politics and Government, Giuliani, Rudolph W, Mueller, Robert S III, Moscow (Russia), Russia"
Trump�s Deal Meets With Skepticism Among Immigrants in Texas,2019,01,https://www.nytimes.com/2019/01/20/us/border-wall-daca-tps-trump-reaction.html,"Immigration and Emigration, Deferred Action for Childhood Arrivals, Illegal Immigration, Texas, San Antonio (Tex), Trump, Donald J, Shutdowns (Institutional), Border Barriers"
"Older Women, Finding Contentment",2019,01,https://www.nytimes.com/2019/01/20/opinion/letters/old-women-men-aging.html,"Women and Girls, Elderly"
Lower Manhattan Cultural Council Expands Residencies and Announces Recipients,2019,01,https://www.nytimes.com/2019/01/20/arts/dance/lower-manhattan-cultural-council-expands-residencies.html,"Dancing, Lower Manhattan Cultural Council, Mellon Foundation, Chipaumire, Nora, Gill, Beth, Hassabi, Maria, Michelson, Sarah, Okpokwasili, Okwui, Tanowitz, Pam, Monson, Jennifer, Thomson, David (Dancer)"
"Denied Use of Roundabouts, Can Yellow Vests Stay United, Visible and Viable?",2019,01,https://www.nytimes.com/2019/01/20/world/europe/yellow-vests-future.html,"Politics and Government, Yellow Vests Movement, Demonstrations, Protests and Riots, Macron, Emmanuel (1977- ), France"
April Bloomfield Closes Her Los Angeles Restaurant Hearth & Hound,2019,01,https://www.nytimes.com/2019/01/20/dining/april-bloomfield-closes-hearth-and-hound.html,"Restaurants, Sexual Harassment, Chefs, #MeToo Movement, Hearth & Hound, The (Los Angeles, Calif, Restaurant), Bloomfield, April, Friedman, Ken, Los Angeles (Calif)"
"In The Hague�s Lofty Judicial Halls, Judges Wrangle Over Pay",2019,01,https://www.nytimes.com/2019/01/20/world/europe/hague-judges-pay.html,"International Court of Justice (UN), International Criminal Court, Wages and Salaries, Suits and Litigation (Civil), ARBITRATION, CONCILIATION AND MEDIATION, Courts and the Judiciary, Eboe-Osuji, Chile"
An American Disappeared in Syria 2 Years Ago. His Family Wants Trump to Help.,2019,01,https://www.nytimes.com/2019/01/20/world/middleeast/syria-prisoner-majd-kamalmaz.html,"Syria, Kamalmaz, Majd, Kidnapping and Hostages, Tice, Austin, Trump, Donald J, Damascus (Syria), Political Prisoners, Missing Persons, State Department, United States"
Carlos Ghosn Offers Higher Bail and Security Guards in Bid to Be Freed From Jail,2019,01,https://www.nytimes.com/2019/01/20/business/carlos-ghosn-bail-japan.html,"Automobiles, Ghosn, Carlos, Ethics and Official Misconduct, Nissan Motor Co"
M. Night Shyamalan�s �Glass� Tops the Box Office,2019,01,https://www.nytimes.com/2019/01/20/movies/m-night-shyamalan-glass-box-office-no-1.html,"Movies, Glass (Movie), Shyamalan, M Night, McAvoy, James, Willis, Bruce, Jackson, Samuel L, The Upside (Movie)"
"In the Din of the Dome, the Rams Beat the Saints in Overtime",2019,01,https://www.nytimes.com/2019/01/20/sports/football/nfl-playoffs-live-nfc-championship-rams-vs-saints.html,"Football, Los Angeles Rams, New Orleans Saints, National Football League"
Pakistan Arrests Officers After Children Who Survived Shooting Contradict Police,2019,01,https://www.nytimes.com/2019/01/20/world/middleeast/pakistan-shooting-family-children.html,"Pakistan, Police Brutality, Misconduct and Shootings, Khan, Imran, Pashtun Protection Movement, Deaths (Fatalities), Politics and Government"
On Display at the People�s House: A Century of Persistence ,2019,01,https://www.nytimes.com/2019/01/20/arts/design/art-by-women-at-gracie-mansion.html,"Art, She Persists: A Century of Women Artists in New York (Exhibit), Historic Buildings and Sites, Women and Girls, Gracie Mansion (Manhattan, NY), McCray, Chirlane, de Blasio, Bill, Walker, Kara, Glen, Alicia K, Chisholm, Shirley"
"In Paris, the Hunt for Real Emotion",2019,01,https://www.nytimes.com/2019/01/20/fashion/paris-mens-fall-2019-thom-browne.html,"Fashion and Apparel, Jones, Kim (1973- ), Men's Fashion Week, Browne, Thom, Christian Dior SA, your-feed-fashion"
Fate of Confederate Monuments Is Stalled by Competing Legal Battles,2019,01,https://www.nytimes.com/2019/01/20/us/confederate-monuments-legal-battles.html,"Monuments and Memorials (Structures), Civil War (US) (1861-65), United Daughters of the Confederacy, Birmingham (Ala), Chapel Hill (NC), Race and Ethnicity, Winston-Salem (NC), Blacks, Black People"
Rebuilding a Puerto Rico Barrio: �Dead Is the Only Way They�ll Ever Get Me to Leave�,2019,01,https://www.nytimes.com/2019/01/20/us/rebuilding-puerto-rico-hurricane-maria.html,"Hurricane Maria (2017), Puerto Rico, Disasters and Emergencies, Hurricanes and Tropical Storms, Real Estate and Housing (Residential), Land Use Policies, Area Planning and Renewal, Federal Emergency Management Agency, Housing and Urban Development Department"
Al Qaeda Claims U.N. Peacekeeper Attack That Killed 10 in Mali,2019,01,https://www.nytimes.com/2019/01/20/world/africa/united-nations-peacekeepers-killed-mali.html,"Defense and Military Forces, United Nations, Mali, Deaths (Fatalities)"
BuzzFeed News in Limbo Land,2019,01,https://www.nytimes.com/2019/01/20/business/media/buzzfeed-trump-mueller-backlash.html,"Russian Interference in 2016 US Elections and Ties to Trump Associates, News and News Media, BuzzFeed Inc, Smith, Ben E, Trump, Donald J, Steele, Christopher (1964- ), United States Politics and Government, Cohen, Michael D (1966- ), Mueller, Robert S III"
McConnell and Pelosi Have a Fraught Relationship. The Shutdown Hasn�t Helped.,2019,01,https://www.nytimes.com/2019/01/20/us/politics/mcconnell-pelosi-government-shutdown.html,"United States Politics and Government, Shutdowns (Institutional), McConnell, Mitch, Pelosi, Nancy, Democratic Party, Republican Party, House of Representatives, Senate"
Celine: Fall 2019,2019,01,https://www.nytimes.com/slideshow/2019/01/20/fashion/runway-mens/celine-fall-2019.html,Celine (Fashion Label)
Review: Cantata Profana Captures the Death of a Saint,2019,01,https://www.nytimes.com/2019/01/20/arts/music/review-cantata-profana.html,"Classical Music, Cantata Profana, Ashworth, Jacob"
"Henry Sy, 94, Dies; Philippines� Richest Man and a Shopping Mall Tycoon",2019,01,https://www.nytimes.com/2019/01/20/world/asia/henry-sy-dead.html,"Sy, Henry (1924-2019), Deaths (Obituaries), Philippines, Shopping Centers and Malls, SM Investments Corp"
"At El Chapo Trial, a Potential Star Witness: El Chapo",2019,01,https://www.nytimes.com/2019/01/20/nyregion/el-chapo-trial.html,"Guzman Loera, Joaquin, Organized Crime, Sinaloa Cartel, Mexico, Cifuentes Villa, Alex, Pena Nieto, Enrique, Drug Abuse and Traffic"
"No Corrections: January 21, 2019",2019,01,https://www.nytimes.com/2019/01/20/pageoneplus/no-corrections-january-21-2019.html,
For the Cause,2019,01,https://www.nytimes.com/2019/01/20/crosswords/daily-puzzle-2019-01-21.html,Crossword Puzzles
"For Australian Men, Off-Court Drama Overshadows the Tennis",2019,01,https://www.nytimes.com/2019/01/20/sports/australian-open-lleyton-hewitt-tomic-turmoil.html,"Australia, Australian Open (Tennis), Tennis Australia Ltd, Hewitt, Lleyton, Kyrgios, Nick, Tomic, Bernard, de Minaur, Alex  (1999- )"
"A League of Their Own, as Few Arab Leaders Attend Summit",2019,01,https://www.nytimes.com/2019/01/20/world/middleeast/arab-league-summit.html,"ARAB LEAGUE, Beirut (Lebanon), Arabs, Politics and Government, Lebanon, Aoun, Michel (1935- ), Berri, Nabih, Syria, Saudi Arabia, Libya, Yemen"
The Hazards of Being Canadian,2019,01,https://www.nytimes.com/2019/01/20/opinion/canada-china-trump.html,"Huawei Technologies Co Ltd, Meng Wanzhou, Canada, China"
Blackface Video Has Elite New York Private School in an Uproar,2019,01,https://www.nytimes.com/2019/01/20/nyregion/poly-prep-blackface-scandal.html,"Race and Ethnicity, Private and Sectarian Schools, School Discipline (Students), Parenting, Poly Prep Country Day School, Dyker Heights (Brooklyn, NY)"
"In Business and Governing, Trump Seeks Victory in Chaos",2019,01,https://www.nytimes.com/2019/01/20/us/donald-trump-leadership-style.html,"United States Politics and Government, Shutdowns (Institutional), Democratic Party, Republican Party, Trump, Donald J"
Fuller Picture Emerges of Viral Video of Native American Man and Catholic Students,2019,01,https://www.nytimes.com/2019/01/20/us/nathan-phillips-covington.html,"Phillips, Nathan (Native American), Covington Catholic High School (Park Hills, Ky), Diocese of Covington, Hebrew Israelites, Native Americans, Demonstrations, Protests and Riots"
This Time It Took Overtime but the Patriots Are Back in the Super Bowl Yet Again,2019,01,https://www.nytimes.com/2019/01/20/sports/football/nfl-playoffs-live-new-england-patriots-vs-kansas-city-chiefs-afc-championship.html,"Football, Playoff Games, Kansas City Chiefs, National Football League, New England Patriots, Brady, Tom, Mahomes, Patrick (1995- )"
What King Said About Northern Liberalism ,2019,01,https://www.nytimes.com/2019/01/20/opinion/martin-luther-king-new-york.html,"Blacks, Black People, King, Martin Luther Jr, New York City, Civil Rights and Liberties, Discrimination, Segregation and Desegregation, New York State"
Bill James Has the Required Numbers,2019,01,https://www.nytimes.com/2019/01/20/opinion/baseball-hall-of-fame-bill-james.html,"Baseball, Baseball Hall of Fame, James, George William (1949- )"
Iran and the United States: Doomed to Be Forever Enemies?,2019,01,https://www.nytimes.com/2019/01/20/opinion/iran-united-states-trump.html,"Iran, Nuclear Weapons, United States International Relations, Bolton, John R, Pompeo, Mike, Trump, Donald J, Middle East"
The Shutdown Shows the Weakness of the Resistance,2019,01,https://www.nytimes.com/2019/01/20/opinion/shutdown-resistance-trump.html,"Shutdowns (Institutional), United States Politics and Government, Strikes, Labor and Jobs, Demonstrations, Protests and Riots, Government Employees, King, Martin Luther Jr, Trump, Donald J"
Book by Former Staff Member Describes a White House �Out of Control�,2019,01,https://www.nytimes.com/2019/01/20/us/politics/book-trump-white-house.html,"Books and Literature, Trump, Donald J, United States Politics and Government, Team of Vipers: My 500 Extraordinary Days in the Trump White House (Book), Sims, Cliff"
U.S. Policy on Russia? Trump and His Team Might Give Different Answers,2019,01,https://www.nytimes.com/2019/01/20/us/politics/trump-russia-policy.html,"Russian Interference in 2016 US Elections and Ties to Trump Associates, Trump, Donald J, Russia, United States International Relations, Presidential Election of 2016, United States Politics and Government, Embargoes and Sanctions, Putin, Vladimir V, Ukraine"
"Quotation of the Day: Winter�s One-Two Punch: Behind the Storm, a Dangerous Flash Freeze",2019,01,https://www.nytimes.com/2019/01/20/todayspaper/quotation-of-the-day-winters-one-two-punch-behind-the-storm-a-dangerous-flash-freeze.html,
"�Outlander� Season 4, Episode 12: The Last Word",2019,01,https://www.nytimes.com/2019/01/20/arts/television/outlander-recap.html,"Television, Outlander (TV Program)"
Review: �About Alice� Brings a Husband�s Eulogy to Life,2019,01,https://www.nytimes.com/2019/01/20/theater/about-alice-review-calvin-trillin.html,"Theater, About Alice (Play), Trillin, Calvin, Foglia, Leonard, Theater for a New Audience"
Want to Close the Pay Gap? Pay Transparency Will Help ,2019,01,https://www.nytimes.com/2019/01/20/smarter-living/pay-wage-gap-salary-secrecy-transparency.html,"Wages and Salaries, Discrimination, Labor and Jobs"
"�True Detective� Season 3, Episode 3: Lighten Up, Dad",2019,01,https://www.nytimes.com/2019/01/20/arts/television/true-detective-recap.html,"Television, True Detective (TV Program)"
"China�s Economy, by the Numbers, Is Worse Than It Looks",2019,01,https://www.nytimes.com/2019/01/20/business/china-economy-gdp-fourth-quarter.html,"China, Economic Conditions and Trends, International Trade and World Market, Factories and Manufacturing, Automobiles, Gross National Product (GNP), National Bureau of Statistics (China), National Development and Reform Commission (China), JD.com"
"Missed Call Dooms Saints, Thrills Rams and Pains New Orleans",2019,01,https://www.nytimes.com/2019/01/20/sports/saints-rams-call-officials.html,"Football, Officiating (Sports), Los Angeles Rams, National Football League, New Orleans Saints"
Israel Confirms Attacks on Iranian Targets in Syria,2019,01,https://www.nytimes.com/2019/01/20/world/middleeast/israel-attack-syria-iran.html,"Defense and Military Forces, Damascus International Airport (Syria), Hezbollah, Islamic Revolutionary Guards Corps, Syrian Observatory for Human Rights, Netanyahu, Benjamin, Damascus (Syria), Israel"
